ID	adj.P.Val	P.Value	t	B	logFC	Gene.symbol	Gene.title
7976681	0.995	0.192372	-1.3666875	-4.49	-0.1588564	CYP46A1	cytochrome P450 family 46 subfamily A member 1
8121144	0.995	0.192395	1.366613	-4.49	0.17697644	MANEA	mannosidase endo-alpha
8095535	0.995	0.192402	-1.3665892	-4.49	-0.21827206	ENAM	enamelin
7945420	0.995	0.192403	1.3665856	-4.49	0.16302395	RNH1	ribonuclease/angiogenin inhibitor 1
8158424	0.995	0.192407	-1.3665718	-4.49	-0.11255973	LRRC8A	leucine rich repeat containing 8 family member A
7981183	0.995	0.19252	-1.3662041	-4.49	-0.51794228	TCL1A	T-cell leukemia/lymphoma 1A
7933904	0.995	0.192613	-1.3659022	-4.49	-0.12139637	CTNNA3	catenin alpha 3
7936891	0.995	0.192628	1.3658541	-4.49	0.15503415	METTL10	methyltransferase like 10
8080168	0.995	0.192677	1.3656945	-4.49	0.16250817	ACY1	aminoacylase 1
7898594	0.995	0.192725	-1.3655373	-4.49	-0.18364084	HTR6	5-hydroxytryptamine receptor 6
8170097	0.995	0.192735	1.365505	-4.49	0.17525114	SLC9A6	solute carrier family 9 member A6
8150112	0.995	0.192781	1.3653555	-4.49	0.14641012	GSR	glutathione-disulfide reductase
7940626	0.995	0.192844	-1.3651488	-4.49	-0.14049499	SCGB2A1	secretoglobin family 2A member 1
7999364	0.995	0.192901	-1.3649641	-4.49	-0.15791425	GRIN2A	glutamate ionotropic receptor NMDA type subunit 2A
7905283	0.995	0.192912	-1.3649296	-4.49	-0.12416549	ANXA9	annexin A9
7956978	0.995	0.192981	1.3647047	-4.49	0.15420798	SLC35E3	solute carrier family 35 member E3
7921713	0.995	0.193003	1.3646328	-4.49	0.21219497	TSTD1///F11R	thiosulfate sulfurtransferase like domain containing 1///F11 receptor
7951422	0.995	0.193167	1.3640997	-4.49	0.17736216	MSANTD4	Myb/SANT DNA binding domain containing 4 with coiled-coils
8097356	0.995	0.193172	1.3640826	-4.49	0.18033092	PLK4	polo like kinase 4
8082244	0.995	0.193181	1.364055	-4.49	0.22789922	OR7E37P///OR7E35P///MGC72080///OR7E5P///DAPL1///OR7E24///OR7E47P///OR7E12P///OR7E14P	olfactory receptor family 7 subfamily E member 37 pseudogene///olfactory receptor family 7 subfamily E member 35 pseudogene///MGC72080 pseudogene///olfactory receptor family 7 subfamily E member 5 pseudogene///death associated protein like 1///olfactory receptor family 7 subfamily E member 24///olfactory receptor family 7 subfamily E member 47 pseudogene///olfactory receptor family 7 subfamily E member 12 pseudogene///olfactory receptor family 7 subfamily E member 14 pseudogene
8046086	0.995	0.193218	1.3639346	-4.49	0.13047459	CERS6	ceramide synthase 6
8129876	0.995	0.193244	-1.3638495	-4.49	-0.14436815	PBOV1	prostate and breast cancer overexpressed 1
8129924	0.995	0.193253	1.3638216	-4.49	0.30706226	TXLNB	taxilin beta
8167797	0.995	0.19332	1.3636024	-4.49	0.13281529	GNL3L	G protein nucleolar 3 like
7951565	0.995	0.193394	1.3633621	-4.49	0.12706279	ARHGAP20	Rho GTPase activating protein 20
8015741	0.995	0.193402	1.3633359	-4.49	0.13207443	PTGES3L-AARSD1///PTGES3L///AARSD1	PTGES3L-AARSD1 readthrough///prostaglandin E synthase 3 like///alanyl-tRNA synthetase domain containing 1
8174820	0.995	0.193575	1.362776	-4.49	0.14190508	C1GALT1C1	C1GALT1 specific chaperone 1
8013602	0.995	0.193736	-1.3622532	-4.49	-0.17431994	SEBOX	SEBOX homeobox
8027805	0.995	0.193744	1.3622255	-4.49	0.13971364	USF2	upstream transcription factor 2, c-fos interacting
8020903	0.995	0.193796	1.3620575	-4.49	0.21537969	GALNT1	polypeptide N-acetylgalactosaminyltransferase 1
8050942	0.995	0.193802	-1.3620391	-4.49	-0.17841975	OTOF	otoferlin
8041967	0.995	0.193901	1.3617168	-4.49	0.22221432	ERLEC1	endoplasmic reticulum lectin 1
8156770	0.995	0.193918	1.3616633	-4.49	0.16113446	GALNT12	polypeptide N-acetylgalactosaminyltransferase 12
8081710	0.995	0.193981	-1.36146	-4.49	-0.14742682	SIDT1	SID1 transmembrane family member 1
8118124	0.995	0.193992	-1.3614243	-4.49	-0.19690798	MCCD1	mitochondrial coiled-coil domain 1
8048319	0.995	0.193994	-1.3614156	-4.49	-0.1488233	VIL1	villin 1
8057563	0.995	0.194054	-1.3612236	-4.49	-0.09902953	ZSWIM2	zinc finger SWIM-type containing 2
7989132	0.995	0.194093	-1.3610967	-4.49	-0.11275491	RFX7	regulatory factor X7
7904843	0.995	0.194171	-1.3608435	-4.49	-0.1633452	PDZK1P1///PDZK1	PDZ domain containing 1 pseudogene 1///PDZ domain containing 1
8153390	0.995	0.194211	1.3607156	-4.49	0.13226473	TOP1MT	topoisomerase (DNA) I, mitochondrial
7950534	0.995	0.194254	-1.3605762	-4.49	-0.13721139	WNT11	Wnt family member 11
8152522	0.995	0.19432	1.3603618	-4.49	0.5990279	ENPP2	ectonucleotide pyrophosphatase/phosphodiesterase 2
8132167	0.995	0.194342	1.3602895	-4.49	0.16493918	CCDC129	coiled-coil domain containing 129
8149612	0.995	0.194347	-1.3602741	-4.49	-0.13300835	LZTS1	leucine zipper tumor suppressor 1
8003298	0.995	0.19445	1.3599408	-4.49	0.2722458	SLC7A5	solute carrier family 7 member 5
8094556	0.995	0.194529	1.359687	-4.49	0.15326698	PGM2	phosphoglucomutase 2
8127544	0.995	0.194669	1.3592344	-4.49	0.21086521		
8004534	0.995	0.194695	-1.3591491	-4.49	-0.13091098	SHBG	sex hormone binding globulin
8140398	0.995	0.194712	1.359095	-4.49	0.15832262	YWHAG	tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein gamma
7974207	0.995	0.194804	1.3587984	-4.49	0.16414635	MGAT2	mannosyl (alpha-1,6-)-glycoprotein beta-1,2-N-acetylglucosaminyltransferase
8094830	0.995	0.19481	1.3587781	-4.49	0.13794783	TMEM33	transmembrane protein 33
8052626	0.995	0.194932	1.3583844	-4.49	0.15119852	VPS54	VPS54, GARP complex subunit
8054377	0.995	0.195005	-1.3581494	-4.49	-0.16071674	FHL2	four and a half LIM domains 2
8142497	0.995	0.195012	-1.3581267	-4.49	-0.38808279	CTTNBP2	cortactin binding protein 2
8113591	0.995	0.195058	1.3579801	-4.49	0.16215148	PGGT1B	protein geranylgeranyltransferase type I subunit beta
8002667	0.995	0.195068	1.3579455	-4.49	0.2020876	PMFBP1	polyamine modulated factor 1 binding protein 1
7906061	0.995	0.195087	1.3578841	-4.49	0.15720738	SYT11	synaptotagmin 11
7943605	0.995	0.195119	1.3577825	-4.49	0.27239427	ACAT1	acetyl-CoA acetyltransferase 1
8067157	0.995	0.195129	-1.3577486	-4.49	-0.11689208	CBLN4	cerebellin 4 precursor
8113064	0.995	0.195139	1.3577168	-4.49	0.21337018	LYSMD3	LysM domain containing 3
8106689	0.995	0.195143	-1.3577053	-4.49	-0.15272394	CKMT2	creatine kinase, mitochondrial 2
8044301	0.995	0.195201	1.3575189	-4.49	0.19050868	SOWAHC	sosondowah ankyrin repeat domain family member C
8086120	0.995	0.195277	1.3572719	-4.49	0.15429502	DCLK3	doublecortin like kinase 3
8030641	0.995	0.195396	1.3568887	-4.49	0.1049909	POLD1	DAN polymerase delta 1, catalytic subunit
8138454	0.995	0.195506	1.3565359	-4.49	0.12234582	TWISTNB	TWIST neighbor
8132803	0.995	0.195508	-1.3565297	-4.49	-0.23093867	CDC14C	cell division cycle 14C, pseuodgene
8070557	0.995	0.195555	1.3563776	-4.49	0.13912972	ZBTB21	zinc finger and BTB domain containing 21
7937150	0.995	0.195558	1.3563695	-4.49	0.18547046	ADAM8	ADAM metallopeptidase domain 8
8075332	0.995	0.195621	-1.3561669	-4.49	-0.13411956	TBC1D10A	TBC1 domain family member 10A
7952249	0.995	0.195634	-1.3561233	-4.49	-0.13814188	USP2	ubiquitin specific peptidase 2
8062623	0.995	0.195766	-1.3557	-4.49	-0.13982144	PLCG1	phospholipase C gamma 1
8081631	0.995	0.195776	-1.3556677	-4.49	-0.13761834	TMPRSS7	transmembrane protease, serine 7
8049670	0.995	0.195872	-1.3553578	-4.49	-0.11783197	GPC1	glypican 1
7986605	0.995	0.195882	-1.355328	-4.49	-0.09434513	POTEB3///LOC102723502///POTEB///LOC100288966///POTEB2///POTEF///POTEJ///POTEM///POTEE///POTEKP///POTEG///POTEC///POTED///POTEH	POTE ankyrin domain family member B3///POTE ankyrin domain family member B-like///POTE ankyrin domain family member B///POTE ankyrin domain family member D-like///POTE ankyrin domain family member B2///POTE ankyrin domain family member F///POTE ankyrin domain family member J///POTE ankyrin domain family member M///POTE ankyrin domain family member E///POTE ankyrin domain family member K, pseudogene///POTE ankyrin domain family member G///POTE ankyrin domain family member C///POTE ankyrin domain family member D///POTE ankyrin domain family member H
8027719	0.995	0.195883	-1.3553247	-4.49	-0.12927769	SCN1B	sodium voltage-gated channel beta subunit 1
8015115	0.995	0.195914	-1.3552234	-4.49	-0.16534495	KRT12	keratin 12
8015189	0.995	0.196113	-1.3545839	-4.49	-0.12740982	KRTAP1-5///KRTAP1-1///KRTAP1-3///KRTAP1-3	keratin associated protein 1-5///keratin associated protein 1-1///keratin associated protein 1-3///keratin associated protein 1-3
8019585	0.995	0.196113	-1.3545839	-4.49	-0.12740982	KRTAP1-5///KRTAP1-1///KRTAP1-3///KRTAP1-3	keratin associated protein 1-5///keratin associated protein 1-1///keratin associated protein 1-3///keratin associated protein 1-3
8145989	0.995	0.196235	1.3541923	-4.49	0.3003754	HTRA4	HtrA serine peptidase 4
7940451	0.995	0.196275	1.3540644	-4.49	0.15296923	TKFC	triokinase and FMN cyclase
8060061	0.995	0.196288	-1.3540229	-4.49	-0.18464866	MGC16025	uncharacterized LOC85009
7936408	0.995	0.196524	-1.3532678	-4.49	-0.1678213	DCLRE1A	DNA cross-link repair 1A
7995161	0.995	0.196533	-1.3532383	-4.49	-0.09221135	ITGAD	integrin subunit alpha D
7929322	0.995	0.196548	-1.353189	-4.49	-0.12441496	CYP26A1	cytochrome P450 family 26 subfamily A member 1
8005141	0.995	0.196596	1.3530359	-4.49	0.11002424	TTC19	tetratricopeptide repeat domain 19
8084963	0.995	0.196798	1.3523884	-4.49	0.14423231	PAK2	p21 (RAC1) activated kinase 2
7922656	0.995	0.196879	1.3521313	-4.49	0.14143486	ACBD6	acyl-CoA binding domain containing 6
8036010	0.995	0.196884	1.3521153	-4.49	0.19092289	PEPD	peptidase D
8146533	0.995	0.196886	1.3521078	-4.49	0.19696427	FAM110B	family with sequence similarity 110 member B
7897257	0.995	0.196889	-1.352098	-4.49	-0.1498529	RNF207	ring finger protein 207
8108134	0.995	0.196903	1.3520545	-4.49	0.11355128	DDX46	DEAD-box helicase 46
8050591	0.995	0.196929	1.3519694	-4.49	0.12682292	NDUFAF2	NADH:ubiquinone oxidoreductase complex assembly factor 2
8002347	0.995	0.196932	1.3519588	-4.49	0.13104891	AARS	alanyl-tRNA synthetase
8005959	0.995	0.196938	-1.35194	-4.49	-0.12317562	NEK8	NIMA related kinase 8
8128133	0.995	0.196976	1.3518197	-4.49	0.14489484	LYRM2	LYR motif containing 2
8017212	0.995	0.196979	1.3518114	-4.49	0.16084347	USP32	ubiquitin specific peptidase 32
7952321	0.995	0.197017	-1.3516887	-4.49	-0.17796973	BSX	brain specific homeobox
7950447	0.995	0.197019	1.3516806	-4.49	0.25815861	XRRA1	X-ray radiation resistance associated 1
8127346	0.995	0.19702	1.3516783	-4.49	0.21850971	RAB23	RAB23, member RAS oncogene family
8120275	0.995	0.197061	1.3515492	-4.49	0.17465612		
7962608	0.995	0.197081	-1.3514839	-4.49	-0.13258084	ENDOU	endonuclease, poly(U) specific
8173198	0.995	0.197136	1.3513082	-4.49	0.1700126	SPIN2A	spindlin family member 2A
7908614	0.995	0.197141	1.3512932	-4.49	0.26749749	CAMSAP2	calmodulin regulated spectrin associated protein family member 2
8157012	0.995	0.197172	-1.351192	-4.49	-0.12738076	OR13F1	olfactory receptor family 13 subfamily F member 1
8069561	0.995	0.197232	1.3509997	-4.49	0.21832226	BTF3L4	basic transcription factor 3 like 4
8095187	0.995	0.197268	1.3508845	-4.49	0.18399331	CEP135	centrosomal protein 135
7932407	0.995	0.19727	-1.3508788	-4.49	-0.35669851	ST8SIA6	ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 6
8039474	0.995	0.197345	-1.3506392	-4.49	-0.15278368	FAM71E2	family with sequence similarity 71 member E2
7947563	0.995	0.197395	-1.3504809	-4.49	-0.15581432	ALX4	ALX homeobox 4
8073194	0.995	0.197416	-1.3504124	-4.49	-0.14716345	GRAP2	GRB2-related adaptor protein 2
7953264	0.995	0.19744	-1.3503381	-4.49	-0.13343774	KCNA6	potassium voltage-gated channel subfamily A member 6
8084206	0.995	0.197484	1.3501951	-4.49	0.54906228	B3GNT5	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 5
8007715	0.995	0.197489	1.3501801	-4.49	0.11720992	NMT1	N-myristoyltransferase 1
8044278	0.995	0.197513	1.3501047	-4.49	0.18917606	CCDC138	coiled-coil domain containing 138
7937713	0.995	0.197611	-1.3497907	-4.49	-0.15611785	SYT8	synaptotagmin 8
8095751	0.995	0.197611	-1.3497902	-4.49	-0.12299969	PARM1	prostate androgen-regulated mucin-like protein 1
8150433	0.995	0.197718	-1.3494488	-4.49	-0.15131589	NKX6-3	NK6 homeobox 3
8050548	0.995	0.197722	1.3494383	-4.49	0.17188252	LAPTM4A	lysosomal protein transmembrane 4 alpha
8048432	0.995	0.197734	1.349399	-4.49	0.47329067	CYP27A1	cytochrome P450 family 27 subfamily A member 1
8036038	0.995	0.197749	-1.3493499	-4.49	-0.14742293	ZNF599	zinc finger protein 599
7919699	0.995	0.197894	-1.3488889	-4.5	-0.12555803	OTUD7B	OTU deubiquitinase 7B
7945875	0.995	0.197922	1.3487985	-4.5	0.14210246	FAM86JP///FAM86HP///FAM86FP///FAM86C2P///EEF2KMT///FAM86B1///FAM86C1	family with sequence similarity 86, member A pseudogene///family with sequence similarity 86, member A pseudogene///family with sequence similarity 86, member A pseudogene///family with sequence similarity 86, member A pseudogene///eukaryotic elongation factor 2 lysine methyltransferase///family with sequence similarity 86 member B1///family with sequence similarity 86 member C1
8093756	0.995	0.197986	-1.348596	-4.5	-0.16294066	MSANTD1	Myb/SANT DNA binding domain containing 1
7974270	0.995	0.198036	-1.3484347	-4.5	-0.10986092	ATL1	atlastin GTPase 1
8136930	0.995	0.19809	1.3482653	-4.5	0.26578977	TAS2R60	taste 2 receptor member 60
7934026	0.995	0.198099	1.3482342	-4.5	0.18061878	DNA2	DNA replication helicase/nuclease 2
8165752	0.995	0.198101	-1.3482282	-4.5	-0.40360993	IL3RA	interleukin 3 receptor subunit alpha
8176323	0.995	0.198101	-1.3482282	-4.5	-0.40360993	IL3RA	interleukin 3 receptor subunit alpha
7939723	0.995	0.198189	1.3479498	-4.5	0.11879175	C11orf49	chromosome 11 open reading frame 49
8073890	0.995	0.198192	1.3479393	-4.5	0.24482795	GRAMD4	GRAM domain containing 4
8085660	0.995	0.198246	1.3477669	-4.5	0.15677233	DPH3	diphthamide biosynthesis 3
8067121	0.995	0.19825	1.3477542	-4.5	0.155162	SUMO1P1	SUMO1 pseudogene 1
8144317	0.995	0.198252	-1.3477486	-4.5	-0.16177578	KBTBD11	kelch repeat and BTB domain containing 11
7943620	0.995	0.198281	-1.3476575	-4.5	-0.18725159	ATM	ATM serine/threonine kinase
8065124	0.995	0.198299	-1.3475998	-4.5	-0.10399275	BFSP1	beaded filament structural protein 1
7937823	0.995	0.198304	-1.3475825	-4.5	-0.11795095	KCNQ1	potassium voltage-gated channel subfamily Q member 1
7963911	0.995	0.198398	1.3472847	-4.5	0.25370731	CD63	CD63 molecule
7953442	0.995	0.198451	1.3471153	-4.5	0.17273168	GPR162	G protein-coupled receptor 162
7917370	0.995	0.198464	-1.3470742	-4.5	-0.11294411	COL24A1	collagen type XXIV alpha 1 chain
7976515	0.995	0.198477	-1.3470328	-4.5	-0.10100218	GLRX5	glutaredoxin 5
7975045	0.995	0.198525	1.3468798	-4.5	0.20188718	MTHFD1	methylenetetrahydrofolate dehydrogenase, cyclohydrolase and formyltetrahydrofolate synthetase 1
8106448	0.995	0.198548	1.3468073	-4.5	0.15347342	PDE8B	phosphodiesterase 8B
8122986	0.995	0.198606	1.3466228	-4.5	0.18701881	SNX9	sorting nexin 9
8024798	0.995	0.198682	1.3463815	-4.5	0.10810119	CCDC94	coiled-coil domain containing 94
7990674	0.995	0.198732	-1.3462226	-4.5	-0.13989051	CIB2	calcium and integrin binding family member 2
8044849	0.995	0.198818	-1.3459494	-4.5	-0.16437224	PTPN4	protein tyrosine phosphatase, non-receptor type 4
8079377	0.995	0.198882	-1.3457478	-4.5	-0.31003865	CXCR6	C-X-C motif chemokine receptor 6
8148565	0.995	0.198893	-1.3457117	-4.5	-0.16337481	GML	glycosylphosphatidylinositol anchored molecule like
8160602	0.995	0.198898	1.3456967	-4.5	0.13771834	APTX	aprataxin
8146717	0.995	0.198899	1.3456914	-4.5	0.24761762	C8orf44-SGK3///SGK3	C8orf44-SGK3 readthrough///serum/glucocorticoid regulated kinase family member 3
7945645	0.995	0.198906	-1.3456704	-4.5	-0.19608669	KRTAP5-1	keratin associated protein 5-1
8019772	0.995	0.198952	1.3455259	-4.5	0.13505846	ALYREF	Aly/REF export factor
7933341	0.995	0.198988	-1.3454109	-4.5	-0.09851793	ASAH2B///ASAH2	N-acylsphingosine amidohydrolase 2B///N-acylsphingosine amidohydrolase 2
8168500	0.995	0.199007	1.3453499	-4.5	0.14863153	PGK1	phosphoglycerate kinase 1
7901342	0.995	0.199011	-1.3453375	-4.5	-0.11775979	ELAVL4	ELAV like neuron-specific RNA binding protein 4
7902441	0.995	0.199058	1.3451896	-4.5	0.12008215	ST6GALNAC5	ST6 N-acetylgalactosaminide alpha-2,6-sialyltransferase 5
8147654	0.995	0.199112	1.3450183	-4.5	0.24317169	POLR2K	RNA polymerase II subunit K
8098549	0.995	0.199119	1.3449961	-4.5	0.16677039	STOX2	storkhead box 2
7937073	0.995	0.199156	-1.344878	-4.5	-0.15737143	LINC01164	long intergenic non-protein coding RNA 1164
7930106	0.995	0.199201	1.3447358	-4.5	0.20073665	MFSD13A	major facilitator superfamily domain containing 13A
7918504	0.995	0.199211	1.3447036	-4.5	0.13589413	OVGP1	oviductal glycoprotein 1
8176655	0.995	0.199255	1.3445649	-4.5	0.13985805	NLGN4Y	neuroligin 4, Y-linked
8126347	0.995	0.199314	1.3443775	-4.5	0.13050465	USP49	ubiquitin specific peptidase 49
8098291	0.995	0.199344	1.3442813	-4.5	0.17456354	CLCN3	chloride voltage-gated channel 3
8165171	0.995	0.199494	-1.343807	-4.5	-0.09702318	INPP5E	inositol polyphosphate-5-phosphatase E
7933978	0.995	0.19951	-1.3437546	-4.5	-0.16610317	ATOH7	atonal bHLH transcription factor 7
7939942	0.995	0.199528	1.3436994	-4.5	0.12732178	OR5D14	olfactory receptor family 5 subfamily D member 14
7901054	0.995	0.199653	1.3433041	-4.5	0.1912104	PLK3	polo like kinase 3
7998434	0.995	0.19966	-1.3432818	-4.5	-0.18410144	TPSB2///TPSD1///TPSAB1	tryptase beta 2 (gene/pseudogene)///tryptase delta 1///tryptase alpha/beta 1
8111670	0.995	0.199723	-1.343081	-4.5	-0.11443315	GDNF	glial cell derived neurotrophic factor
8155802	0.995	0.199803	-1.3428301	-4.5	-0.11112064	GDA	guanine deaminase
7958379	0.995	0.199804	1.3428264	-4.5	0.1486244	PWP1	PWP1 homolog, endonuclein
7934271	0.995	0.199835	-1.3427277	-4.5	-0.17023059	PLA2G12B	phospholipase A2 group XIIB
8035456	0.995	0.199901	1.3425193	-4.5	0.17161422	LRRC25	leucine rich repeat containing 25
7934133	0.995	0.199914	1.3424795	-4.5	0.19188784	PPA1	pyrophosphatase (inorganic) 1
7909236	0.995	0.200025	1.3421275	-4.5	0.14181819	MAPKAPK2	mitogen-activated protein kinase-activated protein kinase 2
8057486	0.995	0.200103	-1.3418819	-4.5	-0.11588868	PDE1A	phosphodiesterase 1A
8107594	0.995	0.200306	1.3412395	-4.5	0.12538962	SNCAIP	synuclein alpha interacting protein
7925452	0.995	0.200318	1.3412037	-4.5	0.16984827	GREM2	gremlin 2, DAN family BMP antagonist
8010918	0.995	0.200338	1.3411375	-4.5	0.12464145	VPS53	VPS53, GARP complex subunit
7949904	0.995	0.200351	1.341097	-4.5	0.19971689	UNC93B1	unc-93 homolog B1 (C. elegans)
7932911	0.995	0.200402	1.3409356	-4.5	0.16446149	KIF5B///KIF5B	kinesin family member 5B///kinesin family member 5B
7912166	0.995	0.200443	-1.3408077	-4.5	-0.15275241	RERE	arginine-glutamic acid dipeptide repeats
7983157	0.995	0.200455	1.3407705	-4.5	0.1581816	TMEM62	transmembrane protein 62
8161326	0.995	0.200495	1.3406428	-4.5	0.15641167	ZNF658B///ZNF658	zinc finger protein 658B (pseudogene)///zinc finger protein 658
7918955	0.995	0.20054	1.3405011	-4.5	0.13357085	GDAP2	ganglioside induced differentiation associated protein 2
8048478	0.995	0.200627	-1.3402293	-4.5	-0.13444785	ZFAND2B	zinc finger AN1-type containing 2B
7991386	0.995	0.200666	1.3401064	-4.5	0.18182611	CIB1	calcium and integrin binding 1
8101511	0.995	0.200676	1.3400723	-4.5	0.297988	WDFY3	WD repeat and FYVE domain containing 3
8172220	0.995	0.200699	-1.3400018	-4.5	-0.13191966	NDP	NDP, norrin cystine knot growth factor
8146957	0.995	0.200725	-1.3399201	-4.5	-0.16564567	PI15	peptidase inhibitor 15
8110486	0.995	0.200766	1.3397907	-4.5	0.14673154	ZNF879	zinc finger protein 879
8161727	0.995	0.200777	1.3397566	-4.5	0.15968007	ABHD17B	abhydrolase domain containing 17B
8134789	0.995	0.200794	-1.3397028	-4.5	-0.17183936	STAG3L5P-PVRIG2P-PILRB///PILRB	STAG3L5P-PVRIG2P-PILRB readthrough///paired immunoglobin-like type 2 receptor beta
8091780	0.995	0.200864	1.3394827	-4.5	0.12340602	B3GALNT1	beta-1,3-N-acetylgalactosaminyltransferase 1 (globoside blood group)
7985099	0.995	0.200875	-1.3394455	-4.5	-0.12249102	PSTPIP1	proline-serine-threonine phosphatase interacting protein 1
8052861	0.995	0.200914	1.3393231	-4.5	0.21345501	SNRPG	small nuclear ribonucleoprotein polypeptide G
7950036	0.995	0.200934	-1.3392605	-4.5	-0.17607695	FGF3	fibroblast growth factor 3
8067029	0.995	0.200942	-1.3392353	-4.5	-0.20666618	KCNG1	potassium voltage-gated channel modifier subfamily G member 1
7994216	0.995	0.200968	-1.3391539	-4.5	-0.1472179	SLC5A11	solute carrier family 5 member 11
7959827	0.995	0.200973	-1.339137	-4.5	-0.17260984	TMEM132C	transmembrane protein 132C
8139232	0.995	0.201036	1.3389383	-4.5	0.22393366	PSMA2///PSMA2	proteasome subunit alpha 2///proteasome subunit alpha 2
8161533	0.995	0.201095	-1.3387547	-4.5	-0.15081228	FOXD4L5///FOXD4L6///FOXD4L3///FOXD4L1///FOXD4	forkhead box D4-like 5///forkhead box D4-like 6///forkhead box D4-like 3///forkhead box D4-like 1///forkhead box D4
8035095	0.995	0.201237	-1.3383076	-4.5	-0.16109933	CYP4F11	cytochrome P450 family 4 subfamily F member 11
8132209	0.995	0.201313	-1.3380693	-4.5	-0.24383911	ZNRF2P1	zinc and ring finger 2 pseudogene 1
8029939	0.995	0.201331	-1.3380113	-4.5	-0.13380381	GLTSCR1	glioma tumor suppressor candidate region gene 1
8060461	0.995	0.201356	-1.3379341	-4.5	-0.15021818	TMC2	transmembrane channel like 2
7905733	0.995	0.201407	1.3377739	-4.5	0.1392544	HAX1	HCLS1 associated protein X-1
8054192	0.995	0.201466	1.3375877	-4.5	0.17777193	MITD1	microtubule interacting and trafficking domain containing 1
8078312	0.995	0.201467	1.3375857	-4.5	0.19138022	CMC1	C-X9-C motif containing 1
8155214	0.995	0.201478	-1.3375506	-4.5	-0.13163471	MELK	maternal embryonic leucine zipper kinase
7930074	0.995	0.20148	1.3375442	-4.5	0.15663774	NFKB2	nuclear factor kappa B subunit 2
8158862	0.995	0.201572	-1.3372546	-4.5	-0.17531763	SNORD62B///SNORD62A	small nucleolar RNA, C/D box 62B///small nucleolar RNA, C/D box 62A
8158864	0.995	0.201572	-1.3372546	-4.5	-0.17531763	SNORD62B///SNORD62A	small nucleolar RNA, C/D box 62B///small nucleolar RNA, C/D box 62A
8156278	0.995	0.201606	-1.3371479	-4.5	-0.13575652	C9orf47///S1PR3	chromosome 9 open reading frame 47///sphingosine-1-phosphate receptor 3
7959148	0.995	0.201639	1.3370447	-4.5	0.13774082	SIRT4	sirtuin 4
8088371	0.995	0.201734	-1.3367457	-4.5	-0.18065139	DNASE1L3	deoxyribonuclease 1 like 3
8098328	0.995	0.201754	1.3366854	-4.5	0.1619271	GALNT7	polypeptide N-acetylgalactosaminyltransferase 7
7977621	0.995	0.201814	1.3364969	-4.5	0.11207927	NDRG2	NDRG family member 2
7938291	0.995	0.201826	-1.3364596	-4.5	-0.34332635	SNORA3A	small nucleolar RNA, H/ACA box 3A
8017173	0.995	0.201929	-1.3361343	-4.5	-0.13584298	TBC1D3I///TBC1D3E///LOC101060389///TBC1D3L///TBC1D3K///TBC1D3G///TBC1D3H///TBC1D3///TBC1D3P1-DHX40P1///TBC1D3P2///TBC1D3C///TBC1D3B///TBC1D3F	TBC1 domain family member 3I///TBC1 domain family member 3E///TBC1 domain family member-like///TBC1 domain family member 3L///TBC1 domain family member 3K///TBC1 domain family member 3G///TBC1 domain family member 3H///TBC1 domain family member 3///TBC1D3P1-DHX40P1 readthrough, transcribed pseudogene///TBC1 domain family member 3 pseudogene 2///TBC1 domain family member 3C///TBC1 domain family member 3B///TBC1 domain family member 3F
7927179	0.995	0.202017	-1.3358595	-4.5	-0.15678628	TMEM72	transmembrane protein 72
7979878	0.995	0.202091	-1.335628	-4.5	-0.16479975	SLC10A1	solute carrier family 10 member 1
8115068	0.995	0.202183	1.3353393	-4.5	0.10108158	TIGD6	tigger transposable element derived 6
8083221	0.995	0.202216	-1.3352373	-4.5	-0.10687093	PBX2///PBX2P1	PBX homeobox 2///PBX homeobox 2 pseudogene 1
8170393	0.995	0.202307	-1.334951	-4.5	-0.14440277	CXorf40A	chromosome X open reading frame 40A
8093230	0.995	0.202312	-1.3349343	-4.5	-0.15511386	RUBCN	RUN and cysteine rich domain containing beclin 1 interacting protein
8060334	0.995	0.202357	-1.3347956	-4.5	-0.2047144	SOX12	SRY-box 12
8104131	0.995	0.202363	-1.3347764	-4.5	-0.21447724	MGC39584	uncharacterized LOC441058
7914000	0.995	0.202383	-1.3347145	-4.5	-0.15465606	NR0B2	nuclear receptor subfamily 0 group B member 2
7971866	0.995	0.20239	1.3346916	-4.5	0.13937084	DIAPH3	diaphanous related formin 3
7905606	0.995	0.202415	-1.3346121	-4.5	-0.15455837	NPR1	natriuretic peptide receptor 1
7943019	0.995	0.202445	1.3345205	-4.5	0.2605931	TRIM51	tripartite motif-containing 51
7950977	0.995	0.202445	1.3345205	-4.5	0.2605931	TRIM51	tripartite motif-containing 51
7913582	0.995	0.202448	-1.3345082	-4.5	-0.14775566	ZNF436	zinc finger protein 436
8153322	0.995	0.20245	-1.3345041	-4.5	-0.14324589	ARC	activity regulated cytoskeleton associated protein
8162562	0.995	0.202504	-1.3343356	-4.5	-0.11612048	LINC00476	long intergenic non-protein coding RNA 476
8154885	0.995	0.202512	1.3343095	-4.5	0.19173756	NUDT2	nudix hydrolase 2
7923707	0.995	0.202549	-1.3341922	-4.5	-0.12319658	TMEM81	transmembrane protein 81
